NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
135071273	LOC135071273	netrin receptor UNC5B-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3		
135071274	LOC135071274	uncharacterized LOC135071274	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135071275	LOC135071275	uncharacterized LOC135071275	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41268	NCBI Ortholog
135071276	LOC135071276	peroxidase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071277	Ifrd1	Interferon-related developmental regulator 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33489	NCBI Ortholog
135071278	LOC135071278	ubiquitin-like protein 4A	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	3772662	NCBI Ortholog
135071279	LOC135071279	uncharacterized LOC135071279	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071280	LOC135071280	uncharacterized LOC135071280	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071281	LOC135071281	uncharacterized LOC135071281	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071282	LOC135071282	uncharacterized LOC135071282	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071283	LOC135071283	uncharacterized LOC135071283	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071284	LOC135071284	esterase FE4-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071285	LOC135071285	lebercilin-like protein	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39905	NCBI Ortholog
135071286	LOC135071286	neuropeptide FF receptor 2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071287	LOC135071287	protein vein	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	38657	NCBI Ortholog
135071288	ABCB7	ATP binding cassette subfamily B member 7	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38193	NCBI Ortholog
135071289	LOC135071289	QRFP-like peptide receptor	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071290	LOC135071290	lachesin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071291	gwl	serine/threonine-protein kinase greatwall	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	4	45969	NCBI Ortholog
135071292	LOC135071292	uncharacterized LOC135071292	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071293	Gp93	heat shock protein 90 Gp93	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	43354	NCBI Ortholog
135071294	LOC135071294	solute carrier family 35 member E1 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	33128	NCBI Ortholog
135071295	LOC135071295	dehydrogenase/reductase SDR family member 13-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071296	vimar	visceral mesodermal armadillo-repeats	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35609	NCBI Ortholog
135071297	LOC135071297	exocyst complex component 4	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40712	NCBI Ortholog
135071298	LOC135071298	uncharacterized LOC135071298	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071299	LOC135071299	uncharacterized LOC135071299	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071300	LOC135071300	cytochrome P450 4C1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071301	LOC135071301	uncharacterized LOC135071301	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071302	LOC135071302	uncharacterized LOC135071302	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071303	LOC135071303	uncharacterized LOC135071303	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071304	LOC135071304	uncharacterized LOC135071304	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071305	LOC135071305	uncharacterized LOC135071305	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071306	LOC135071306	carbohydrate sulfotransferase 11-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071307	LOC135071307	basic-leucine zipper transcription factor A-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071308	LOC135071308	sodium channel protein Nach-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071309	LOC135071309	uncharacterized LOC135071309	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071310	LOC135071310	uncharacterized LOC135071310	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071311	LOC135071311	catalase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071312	LOC135071312	zinc finger protein Gfi-1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071313	Rsph3	Radial spoke head protein 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38751	NCBI Ortholog
135071314	LOC135071314	zinc finger protein 572-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071315	Pus7	pseudouridine synthase 7	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38969	NCBI Ortholog
135071316	LOC135071316	histone H2A, sperm-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071317	LOC135071317	uncharacterized LOC135071317	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071318	LOC135071318	transmembrane protease serine 9-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071319	LOC135071319	uncharacterized LOC135071319	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071320	LOC135071320	uncharacterized LOC135071320	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071321	LOC135071321	uncharacterized LOC135071321	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071322	LOC135071322	uncharacterized LOC135071322	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39551	NCBI Ortholog
135071323	LOC135071323	uncharacterized LOC135071323	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071324	LOC135071324	uncharacterized LOC135071324	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071325	LOC135071325	leucine-rich repeat-containing protein 74B-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071326	LOC135071326	uncharacterized LOC135071326	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071327	LOC135071327	integrator complex subunit 5-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071328	Roc2	Regulator of cullins 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36246	NCBI Ortholog
135071329	LOC135071329	MAP kinase-interacting serine/threonine-protein kinase 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	44672	NCBI Ortholog
135071330	LOC135071330	netrin receptor UNC5C-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071331	LOC135071331	peroxisomal targeting signal 2 receptor	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38994	NCBI Ortholog
135071332	LOC135071332	uncharacterized LOC135071332	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071333	LOC135071333	sialin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071334	LOC135071334	proteasome adapter and scaffold protein ECM29	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36319	NCBI Ortholog
135071335	LOC135071335	cyclin-G-associated kinase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071336	LOC135071336	pre-mRNA-splicing factor ISY1 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071337	Mkp3	Mitogen-activated protein kinase phosphatase 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40081	NCBI Ortholog
135071338	LOC135071338	afadin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071339	LOC135071339	uncharacterized LOC135071339	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071340	LOC135071340	afadin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071341	LOC135071341	uncharacterized LOC135071341	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071342	LOC135071342	dynein beta chain, ciliary-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071343	LOC135071343	uncharacterized LOC135071343	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071344	LOC135071344	importin-13-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071345	LOC135071345	importin-13-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071346	LOC135071346	solute carrier family 12 member 8	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31082	NCBI Ortholog
135071347	Nuak1	Nuak family kinase 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41256	NCBI Ortholog
135071348	RhoGAP93B	MyTH4 and RhoGAP_KIAA1688 domain-containing protein RhoGAP93B	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	42496	NCBI Ortholog
135071349	LOC135071349	putative gustatory receptor 28a	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071350	LOC135071350	uncharacterized LOC135071350	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071351	LOC135071351	zonadhesin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071352	LOC135071352	uncharacterized LOC135071352	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071353	LOC135071353	protein enabled homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071354	LOC135071354	uncharacterized LOC135071354	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071355	LOC135071355	uncharacterized LOC135071355	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071356	LOC135071356	uncharacterized LOC135071356	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071357	LOC135071357	uncharacterized LOC135071357	Ostrinia nubilalis	European corn borer	ncRNA	2		
135071358	rictor	rapamycin-insensitive companion of Tor	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32919	NCBI Ortholog
135071359	LOC135071359	blood vessel epicardial substance-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071360	LOC135071360	endocuticle structural glycoprotein SgAbd-5-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071361	LOC135071361	uncharacterized LOC135071361	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071362	LOC135071362	constitutive coactivator of PPAR-gamma-like protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071363	LOC135071363	synapsin	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41247	NCBI Ortholog
135071364	Spf45	splicing factor 45	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	3355114	NCBI Ortholog
135071365	LOC135071365	uncharacterized LOC135071365	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071366	LOC135071366	uncharacterized LOC135071366	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071367	LOC135071367	uncharacterized LOC135071367	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071368	LOC135071368	uncharacterized LOC135071368	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071369	LOC135071369	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071370	LOC135071370	cuticle protein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071371	LOC135071371	cuticle protein 19-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071372	LOC135071372	uncharacterized LOC135071372	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071373	LOC135071373	uncharacterized LOC135071373	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071374	LOC135071374	gamma-interferon-inducible lysosomal thiol reductase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071375	LOC135071375	histidine-rich glycoprotein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071376	LOC135071376	cuticle protein 8-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071377	LOC135071377	histidine-rich glycoprotein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071378	LOC135071378	pupal cuticle protein Edg-84A-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071379	LOC135071379	uncharacterized LOC135071379	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071380	LOC135071380	stomatin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071381	LOC135071381	uncharacterized LOC135071381	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071382	LOC135071382	uncharacterized LOC135071382	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071383	LOC135071383	DNA ligase 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071384	LOC135071384	calcium homeostasis endoplasmic reticulum protein	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	3346235	NCBI Ortholog
135071385	TH1	negative elongation factor complex member TH1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32607	NCBI Ortholog
135071386	LOC135071386	uncharacterized LOC135071386	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071387	LOC135071387	uncharacterized LOC135071387	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37126	NCBI Ortholog
135071388	LOC135071388	uncharacterized LOC135071388	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071389	LOC135071389	protein FAM13A-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071390	LOC135071390	27 kDa glycoprotein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071391	LOC135071391	uncharacterized LOC135071391	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071392	LOC135071392	uncharacterized LOC135071392	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071393	stan	protocadherin-like wing polarity protein stan	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36125	NCBI Ortholog
135071394	LOC135071394	uncharacterized LOC135071394	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071395	LOC135071395	uncharacterized LOC135071395	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071396	LOC135071396	nuclear speckle splicing regulatory protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32288	NCBI Ortholog
135071397	LOC135071397	uncharacterized LOC135071397	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071398	LOC135071398	uncharacterized LOC135071398	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071399	Rfx	regulatory transcription factor Rfx	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41266	NCBI Ortholog
135071400	LOC135071400	uncharacterized LOC135071400	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38660	NCBI Ortholog
135071401	LOC135071401	uncharacterized LOC135071401	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071402	LOC135071402	uncharacterized LOC135071402	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071403	LOC135071403	uncharacterized LOC135071403	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3		
135071404	LOC135071404	uncharacterized LOC135071404	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071405	LOC135071405	ionotropic receptor 75a-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071406	LOC135071406	uncharacterized LOC135071406	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071407	LOC135071407	myosin-binding protein H-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071408	LOC135071408	connector enhancer of kinase suppressor of ras 3-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071409	vg	transcription factor vestigial	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36421	NCBI Ortholog
135071410	LOC135071410	uncharacterized LOC135071410	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071411	LOC135071411	uncharacterized LOC135071411	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071412	LOC135071412	THAP domain-containing protein 2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071413	LOC135071413	uncharacterized LOC135071413	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071414	LOC135071414	uncharacterized LOC135071414	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071415	LOC135071415	keratin-associated protein 19-2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071416	tap	basic helix-loop-helix neural transcription factor TAP	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39935	NCBI Ortholog
135071417	LOC135071417	uncharacterized LOC135071417	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071418	LOC135071418	E3 SUMO-protein ligase NSE2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071419	LOC135071419	uncharacterized LOC135071419	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071420	Spindly	spindle apparatus coiled-coil protein 1 spindly	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33578	NCBI Ortholog
135071421	LOC135071421	uncharacterized LOC135071421	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071422	LOC135071422	uncharacterized LOC135071422	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071423	LOC135071423	uncharacterized LOC135071423	Ostrinia nubilalis	European corn borer	ncRNA	1		
135071424	LOC135071424	very long chain fatty acid elongase 7-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071425	LOC135071425	probable rRNA-processing protein EBP2 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	43691	NCBI Ortholog
135071426	LOC135071426	proton-coupled folate transporter-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071427	LOC135071427	proton-coupled folate transporter-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071428	LOC135071428	FUN14 domain-containing protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	34368	NCBI Ortholog
135071429	LOC135071429	ras-responsive element-binding protein 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3		
135071430	LOC135071430	UPF0728 protein C10orf53 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135071431	LOC135071431	UPF0728 protein C10orf53 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
