Gene ID	Protein accession
692605	NP_001037051.1
101742414	XP_004931807.1
134200833	XP_062530595.1
101738723	XP_062531525.1
119630731	XP_037877026.1
101742274	XP_004931806.2
101738588	XP_012550567.3
732982	NP_001040443.1
101742121	XP_004931805.3
733005	NP_001037590.1
101741552	XP_037875185.1
100862800	NP_001243953.1
101738457	XP_062530382.1
134200834	XP_062530608.1
101741981	XP_004931804.1
119630310	XP_037875176.1
119630552	XP_037876282.1
110386183	XP_021207404.1
100174827	NP_001124353.1
101741830	XP_037876321.1
101741544	XP_004931801.1
119628361	XP_004931802.2
692668	NP_001037156.1
101741404	XP_004931800.3
101741265	XP_004931799.1
101741028	XP_004931798.1
101738057	XP_012550656.2
101740657	XP_004931797.2
101740517	XP_004931796.2
692884	NP_001040193.1
101740251	XP_021207352.2
110386162	XP_062531730.1
101740113	XP_004931793.1
101737926	XP_004931859.2
100529205	XP_012550618.1
101739889	XP_037877431.1
110386164	XP_062531653.1
101737655	XP_012550647.3
101739753	XP_037875339.1
101739473	XP_004931790.1
119630350	XP_037875362.1
101739090	XP_004931787.1
101738678	XP_012550604.1
101738817	XP_004931785.1
101738358	NP_001296504.1
110386155	XP_021207276.3
110386645	XP_037876429.1
119630733	XP_037877044.1
134200835	XP_062530617.1
101738145	XP_004931780.2
692958	NP_001040263.1
100286768	NP_001140193.1
101738015	XP_004931779.1
733031	NP_001040488.1
101737226	XP_037876679.1
101737083	XP_021207367.2
692693	NP_001037215.1
101737654	XP_004931778.2
101737513	XP_004931777.3
101736949	XP_004931852.2
101736819	XP_021207400.1
101737374	XP_012550688.1
101737123	XP_004931774.2
101736729	XP_004931770.1
101736586	XP_004931769.1
692940	NP_001040246.1
101736686	XP_004931850.3
101736548	XP_004931849.1
101736456	XP_037877530.2
134198695	XP_062531981.1
101736421	XP_037874486.1
101736064	XP_004931767.1
101735939	XP_004931766.1
101735811	XP_004931765.1
101735666	XP_004931764.2
101735348	XP_021207319.2
101746919	XP_004931759.1
101747049	XP_004931760.1
101736021	XP_037877355.2
101735893	XP_012550686.1
101746778	XP_004931758.1
134200797	XP_062530440.1
134201407	XP_062532122.1
110384793	XP_021202035.3
134201408	XP_062532127.1
119630503	XP_062532149.1
110386178	XP_037874425.1
101735622	XP_012550681.2
101746494	XP_004931756.1
101746638	XP_004931757.2
732883	NP_001040349.1
101746212	XP_004931755.1
100529203	NP_001188508.1
101745736	XP_004931751.3
101745583	XP_004931750.2
692825	NP_001040136.1
101735487	XP_004931841.3
101745440	XP_004931749.1
101745197	XP_004931747.1
101745050	XP_004931746.1
101744815	NP_001296529.1
101744577	XP_062530445.1
101744429	XP_021207401.2
692710	NP_001037249.1
101744286	XP_021207335.1
101744145	XP_004931741.1
101744000	XP_004931740.1
100301494	NP_001153662.1
101743700	XP_004931738.1
105842405	XP_037874864.1
101735349	XP_062530636.1
101743329	XP_021207339.3
101743472	XP_004931737.1
119630747	XP_037877124.1
101747141	XP_004931839.2
100126868	NP_001104821.1
101747006	XP_012550590.1
101743092	XP_004931734.1
101746731	XP_004931836.3
692479	NP_001036933.1
101742953	XP_004931733.2
101742807	XP_004931732.1
101742559	XP_021207307.1
101742413	XP_037875119.1
101746590	XP_037875109.1
101746308	XP_037876344.1
732955	NP_001040418.1
101742077	XP_004931727.1
119630750	XP_037877133.1
100302603	XP_004931722.1
100302604	NP_001164466.1
100216502	NP_001136227.1
101741933	XP_004931726.3
101741784	XP_004931725.1
100302605	XP_004931724.1
101741264	XP_004931721.1
119630752	XP_062530656.1
101746018	XP_012550680.1
101740981	XP_004931719.1
101741123	XP_004931720.1
100174851	NP_001124377.1
101745882	XP_012550641.1
101740837	XP_004931718.2
101740562	XP_004931716.1
693119	NP_001037556.1
101740340	XP_004931715.1
101745584	XP_012550660.3
101745441	XP_021207394.2
101740208	XP_037876460.1
101739703	XP_004931712.1
101745301	XP_004931827.1
101739559	XP_004931708.1
101739194	XP_004931706.1
100431180	NP_001171774.1
692798	NP_001040110.1
100431179	NP_001171773.1
119630259	XP_037874945.1
101739047	XP_004931704.1
101738816	XP_012550613.1
101738677	XP_004931702.1
101738413	XP_004931700.1
101745004	XP_012550665.1
101738183	XP_004931699.1
101744865	XP_004931824.1
101738056	XP_012550558.2
119630754	XP_037877164.1
101737924	XP_004931696.1
101737791	XP_004931695.1
101737653	XP_004931694.1
101744578	XP_012550629.2
101737512	XP_004931693.1
119630755	XP_062530458.1
100187574	NP_001127750.1
101737373	XP_004931692.3
101744430	XP_021207349.2
101744146	XP_004931819.2
105842389	XP_037877129.2
101744001	XP_004931818.1
100174919	NP_001127712.1
134201572	XP_062532693.1
105841376	XP_012544341.1
101735414	XP_021202503.2
101744930	XP_012544339.1
101744787	NP_001268821.1
134200853	XP_062530684.1
101744454	XP_004924440.3
101744216	XP_062532847.1
101744073	XP_004924436.1
101743924	XP_037875249.1
101743775	XP_062532990.1
733121	NP_001040533.1
101743632	XP_062533009.1
134201600	XP_062532793.1
101743069	XP_037877383.1
101742927	XP_004924430.1
101742776	XP_004924429.2
101742633	XP_004924428.1
101742487	XP_062532880.1
101742149	XP_037876105.1
119631232	XP_037877828.2
101747070	XP_037874353.1
101742007	XP_004924424.1
733128	NP_001040540.1
101741857	XP_004924423.1
101741709	XP_004924422.1
101741563	XP_004924421.1
100037421	NP_001157648.2
101741290	XP_004924420.2
692543	NP_001036994.1
692631	NP_001037077.1
105841373	XP_012544315.2
101740913	XP_021202491.1
101741054	XP_062530691.1
101746937	XP_062532875.1
101746797	XP_021202490.2
101746657	XP_004924454.1
101740774	XP_004924416.1
101744016	XP_037875941.1
692782	NP_001037378.1
101740400	XP_004924415.1
101746516	XP_037874692.1
101740269	XP_004924414.3
101739953	XP_021202487.1
119630298	XP_037875038.1
119630299	XP_037875044.1
101746379	XP_012544311.1
101739816	XP_004924412.2
101739676	XP_004924411.2
101746240	XP_012544310.2
110384923	XP_021202486.2
101739533	XP_004924410.1
101739392	XP_004924409.1
101739068	XP_004924406.1
101746096	XP_037876096.1
101745952	XP_012544313.1
101738928	XP_004924405.2
101738792	XP_012544322.3
101738434	XP_004924401.2
101738654	XP_004924403.1
101738296	NP_001266345.1
101738162	XP_004924399.1
101738036	XP_004924398.1
134201587	XP_062532763.1
110384718	XP_021202481.1
134201570	XP_062532672.1
101745809	XP_037875092.1
101737675	XP_004924396.1
101737291	XP_037877629.1
101737148	XP_004924392.1
101737434	XP_004924394.1
101745659	XP_012544306.2
101745515	XP_037876245.1
119630688	XP_037876902.1
101745221	XP_037875012.1
134200855	XP_062530693.1
101745072	XP_037877613.1
119631199	XP_037877625.1
101738850	XP_004927474.1
100862792	NP_001243947.1
101739406	XP_012546905.2
101739266	XP_037877619.1
101738711	XP_004927473.2
101740477	XP_004933760.1
101740616	XP_037877623.1
101739129	XP_062533030.1
101737907	XP_004926658.1
101737769	XP_037877618.1
101737629	XP_037877609.1
101737486	XP_004926655.1
692634	NP_001037080.1
101737347	XP_004926654.1
101738846	XP_021203986.2
134201836	XP_062533050.1
100272179	NP_001139707.1
101739125	XP_004926666.2
100272185	NP_001139713.1
100272190	NP_001139717.1
119630757	XP_037877171.1
101737199	XP_004926653.1
119630783	XP_037877206.1
101738302	XP_021203989.2
693074	NP_001037536.3
692396	NP_001036856.2
119631197	XP_062533087.1
101742458	XP_004929125.1
101742796	XP_004929128.1
101742943	XP_037877785.1
100862797	NP_001243952.1
101743082	XP_004929130.2
101744620	XP_021205704.1
105842097	XP_012548509.1
101744760	XP_062533109.1
101743230	XP_037877747.1
101744903	XP_021205562.1
101743508	XP_062533111.1
101743741	XP_004929135.1
101744183	XP_004929139.1
101744416	XP_004929140.1
101745046	XP_037866519.1
101744566	XP_004929141.1
101745344	XP_012548339.1
101744902	XP_021205668.1
101745917	XP_037866530.1
110385710	XP_021205606.2
119628448	XP_037866527.1
101745623	NP_001296551.1
101746347	XP_037866526.1
101745293	XP_004929146.1
101745433	XP_037866532.1
101745575	XP_012548440.2
101745725	XP_004929149.1
110385711	XP_021205610.1
101746632	XP_037866631.1
101746012	XP_004929151.1
101745873	XP_004929150.1
101746152	XP_004929152.2
692911	NP_001040219.1
101746301	XP_004929153.2
101746773	XP_021205677.2
134201865	XP_062533118.1
692874	NP_001040184.1
101746914	XP_062533121.1
101746771	XP_012548494.3
101746912	XP_004929156.1
101747044	XP_012548412.1
110385709	XP_037866621.1
105842639	XP_037866561.1
101742717	XP_037866564.1
105842383	XP_037866566.1
105842992	XP_037866563.1
733058	NP_001037614.1
110384699	XP_004929158.1
119628424	XP_037866446.1
101735521	XP_012548441.2
692907	NP_001040215.1
101735658	XP_037866665.1
101735476	XP_004929160.1
732901	NP_001040367.1
101735802	XP_021205623.1
733127	NP_001040539.1
101735930	XP_037877672.1
101736056	XP_062533088.1
101735700	XP_004929162.1
693040	NP_001037482.1
101735838	XP_004929163.1
101735970	XP_004929164.2
101736101	XP_004929165.1
119628470	XP_037866663.1
692869	NP_001040179.1
100174847	NP_001124373.1
101736237	XP_004929166.1
100862767	XP_004929335.2
101736367	XP_004929167.1
101736451	XP_012548466.2
101736578	XP_037877739.1
101736579	XP_037866603.1
101736723	XP_037866533.1
101736813	XP_004929170.1
101736853	XP_012548432.1
101736940	XP_004929171.1
101737117	XP_004929341.2
101737161	XP_037877751.1
101737308	XP_012548461.2
101737450	XP_004929174.1
101737591	XP_021205689.1
101737261	XP_037866702.1
101737733	XP_012548418.1
101738131	XP_004929180.1
101738262	XP_004929182.1
101738489	XP_021205692.2
101739105	XP_004929183.1
101737404	XP_004929343.2
692735	NP_001037297.1
101737547	XP_004929344.1
101738751	XP_062524063.1
119628451	XP_037866552.1
105842836	XP_037866664.1
134201856	XP_062533089.1
101738894	XP_004929185.2
101739036	XP_021205609.1
101739183	XP_037866437.1
119628429	XP_037866478.1
110385712	XP_037866474.1
101739506	XP_004929188.2
134198736	XP_062524067.1
101739790	XP_004929190.1
110385705	XP_021205575.2
101739928	XP_021205578.2
101740551	XP_021205574.2
101740688	XP_004929198.1
101740931	XP_004929199.2
692388	NP_001036848.1
101741073	XP_004929200.2
101737825	XP_037866658.1
101736598	XP_037877756.2
101743906	XP_037877760.1
101740078	XP_037877759.1
101738219	XP_037866571.1
101738350	XP_037866593.1
101738490	XP_012548374.2
692745	NP_001037315.1
101741216	XP_037866642.1
101741036	XP_037866617.1
101740895	XP_037866541.2
101740753	XP_037866542.1
110386789	XP_037866672.1
110386633	XP_037866670.1
101741891	XP_037866630.1
100313953	NP_001161755.1
101739184	XP_037877754.1
101739321	XP_037877752.1
101741442	XP_012548330.1
101741583	XP_004929203.3
101741727	XP_004929204.1
692905	NP_001040213.1
101741876	XP_004929205.2
134201846	XP_062533079.1
101742221	XP_037877705.1
101742355	XP_012548375.2
692987	NP_001040289.1
101742507	XP_021205584.2
101739883	XP_004929359.3
733131	NP_001040543.1
733043	NP_001040500.1
101742844	XP_004929212.4
693077	NP_001037542.1
101742986	XP_004929213.2
101743271	XP_004929215.2
101743127	XP_004929214.1
101743411	XP_004929216.2
100379414	NP_001166700.1
101743645	XP_004929219.1
119628475	XP_037866696.2
134201857	XP_062533090.1
101740151	XP_004929360.1
119631228	XP_037877765.1
101743892	XP_004929220.1
101744036	XP_004929221.1
101744184	XP_021205681.1
692784	NP_001037382.1
101735630	XP_037877780.1
101735901	XP_037877784.1
101735770	XP_004933683.1
101743381	XP_062524084.1
101740295	XP_004929361.2
101740552	XP_037866560.1
101740689	XP_037866559.1
101740829	XP_037877740.1
101744329	XP_004929223.1
101740975	XP_062524089.1
101744473	XP_037877743.1
100862784	NP_001243939.1
732942	NP_001040406.1
101744619	XP_012548393.1
101744759	XP_004929226.1
692946	NP_001040251.1
101744997	XP_004929227.1
101745143	XP_037866680.1
101745294	XP_037866679.1
101741258	XP_037866681.1
101745576	XP_004929231.1
101745434	XP_004929230.1
101741538	XP_004929369.3
119628433	XP_037866484.1
105842084	XP_037866485.1
101741820	XP_012548325.1
101741971	XP_037866493.1
101745726	XP_004929232.1
100270778	NP_001138798.1
101745874	XP_004929234.1
101746112	XP_004929235.1
101742112	XP_037866452.1
119628434	XP_037866486.1
101742267	XP_012548355.2
101742696	XP_004929375.2
101742845	XP_004929376.2
101746394	XP_004929237.1
693034	NP_001037470.1
101746531	XP_004929238.1
100174941	NP_001127727.1
101746772	XP_004929240.1
101746913	XP_004929241.1
101747130	XP_012548445.1
101735337	XP_012548383.2
101742987	XP_037877821.1
101735520	XP_037866435.1
101735657	XP_037866431.1
101735801	XP_004929246.1
101735929	XP_004929247.1
101736055	XP_004929248.1
101736284	XP_004929250.1
101743129	XP_037866643.1
101736413	XP_004929251.2
101743413	XP_004929380.3
101736624	XP_004929252.2
692794	NP_001040106.1
101736852	XP_004929254.1
101743553	XP_012548513.1
692875	NP_001040185.1
101737071	XP_004929256.1
724046	NP_001035914.1
101743694	XP_062533091.1
100329158	NP_001165397.1
100302616	NP_001157380.1
101737309	XP_004929257.2
110385731	XP_037866585.1
101737546	XP_062524165.1
101743842	XP_004929383.1
101737784	XP_004929261.1
101738004	XP_004929263.1
101738132	XP_004929264.4
101738263	XP_004929265.1
101743990	XP_037866570.1
119630930	XP_037877392.2
119630929	XP_037877391.2
101738402	XP_004929266.2
101738669	XP_004929268.1
101738537	XP_004929267.1
101744134	XP_037866543.1
101744567	XP_021205636.1
119628428	XP_037866463.1
101744709	XP_037866605.1
101744857	XP_004929389.1
101739037	XP_004929271.1
101738895	XP_004929269.1
101744998	XP_012548404.1
101739275	XP_004929272.1
101739416	XP_004929273.2
101739548	XP_004929274.1
101739791	XP_004929276.1
101745144	XP_004929391.1
101740104	XP_004929279.1
733070	NP_001037632.1
101740238	XP_004929280.1
101740509	XP_004929282.3
101740375	XP_004929281.1
105842081	XP_037866555.1
101740647	XP_004929283.2
732885	NP_001103795.1
101741074	XP_004929287.1
101740932	XP_004929285.1
101740790	NP_001380777.1
693023	NP_001037452.1
101741308	XP_037866624.1
101741636	XP_021205555.1
101741495	XP_004929289.2
119628436	XP_062533092.1
101741970	XP_004929292.1
101741774	XP_004929291.1
119628462	XP_037866598.1
101742266	XP_062524199.1
101742404	XP_004929294.1
101742645	XP_004929296.2
692918	NP_001040226.1
101742797	XP_004929298.1
692614	NP_001037061.2
692706	NP_001037241.1
134198726	XP_062533093.1
105842077	XP_012548327.1
101743128	XP_004929300.1
101743272	XP_004929301.1
101743412	XP_004929302.1
101745577	XP_037866539.1
101743552	XP_004929303.2
733065	NP_001037622.1
101743693	XP_004929305.1
101743942	XP_062524206.1
101744091	XP_004929307.1
101744234	XP_004929308.1
101744474	XP_004929309.2
101737999	XP_004927679.1
101737867	XP_004927678.1
119628437	XP_037866490.1
101738345	XP_004927682.1
101740476	XP_004933708.1
101740615	XP_004933709.1
101740986	XP_062524205.1
101735329	XP_004927519.1
101735555	XP_062533094.1
101735695	XP_037877805.1
101735833	XP_037877807.1
101739341	XP_004921538.3
692914	NP_001040222.1
101736620	XP_037866540.1
692625	NP_001103810.2
101736233	XP_004927596.1
101746270	XP_037866596.1
101746643	XP_037866460.1
101746127	XP_004933726.1
101746499	XP_037866583.1
110386596	XP_037866546.2
101745086	XP_037866545.1
101745236	XP_037866428.1
134201858	XP_062533095.1
101744558	XP_004927438.1
110384700	XP_021204500.1
134198654	XP_062524208.1
101744846	XP_012546881.3
119628438	XP_037866492.1
100187571	NP_001127747.1
134201849	XP_062533080.1
119628469	XP_037866660.1
100533206	NP_001191409.1
101746317	XP_037866506.1
101746456	XP_004933676.1
101746600	XP_037877845.1
101743678	XP_012546533.1
101741527	NP_001266435.1
101741810	XP_012546534.2
101741959	NP_001124354.2
110385347	XP_021204189.1
101742102	XP_004927018.1
101743827	XP_037866637.1
101743977	XP_062524209.1
101737857	XP_037866639.1
101742257	XP_004927019.1
101742497	XP_004927020.1
692646	NP_001037094.1
101742738	XP_004927022.1
692658	NP_001037126.1
101744262	XP_037877802.1
101743114	XP_004927025.1
101742888	XP_004927023.1
100190960	NP_001129358.1
101743261	XP_004927026.1
101745629	XP_012549949.1
101735567	XP_004931028.1
101735434	XP_004931027.3
101747224	XP_037866461.2
101747002	XP_004931024.1
100134924	XP_062524219.1
134198783	XP_062524220.1
134198658	XP_012549964.1
101746351	XP_004931020.2
101746211	XP_004931019.1
101745049	XP_004931093.1
101746068	XP_021206855.1
101745921	XP_012549953.3
101744906	XP_004931092.1
119631220	XP_037877720.1
110386039	XP_037877716.1
101745777	XP_004931016.1
692778	NP_001037370.1
101745628	XP_004931015.2
692967	NP_001040271.1
101742614	XP_037877761.1
101745255	XP_004931012.1
101744621	XP_037866580.1
100884166	NP_001245291.1
101744476	XP_021206758.1
119631230	XP_062533085.1
101744333	XP_004931004.2
693064	XP_004931089.3
101744187	XP_004931003.2
101744334	XP_037877834.1
101744041	XP_004931002.2
101743897	XP_004931001.1
692675	NP_001037174.1
692820	NP_001040132.1
101743747	XP_037866469.1
101743606	XP_004930999.2
101743468	XP_062524245.1
101743189	XP_004930997.1
101743042	XP_004930995.1
692720	NP_001037269.1
101742901	XP_004930994.3
100101173	NP_001093271.1
101744730	XP_004933669.1
692885	NP_001040194.1
732966	NP_001040429.1
101743748	XP_012549926.1
101743607	XP_004931084.2
101743469	XP_037877825.1
101742656	XP_004930993.1
101742515	XP_012549929.2
101743326	XP_037877824.1
101742364	XP_012550083.2
119628441	XP_037866496.1
119628472	XP_037866667.1
119628455	XP_037866576.1
101742074	XP_004930989.1
101741930	XP_004930988.1
101741781	XP_004930987.2
101741643	XP_004930986.1
119628442	XP_037866497.1
101743190	XP_012550036.2
101741502	XP_037877691.1
101741263	XP_004930983.1
692781	NP_001037376.1
692652	NP_001037108.1
101741121	XP_021206880.2
101743043	XP_037877709.1
101742902	XP_037877714.1
101740883	XP_004930980.1
101740742	XP_004930979.1
733103	NP_001040515.1
101740605	XP_004930978.1
101742749	XP_021206856.1
101740248	XP_012550051.1
101740111	XP_004930976.1
101739980	XP_004930975.1
101739841	XP_004930974.1
101739700	XP_037866604.1
101739555	XP_004930972.1
101739424	XP_004930971.1
101739282	XP_004930970.1
101739143	XP_004930969.1
101738994	XP_004930968.1
101738862	XP_004930967.1
101738629	XP_004930966.1
101738270	XP_004930963.1
101738407	XP_004930964.2
105842308	XP_037866649.1
101738139	XP_004930962.1
101742605	XP_037866655.1
101742465	XP_004931076.1
110384837	XP_037866653.1
101744114	XP_004923973.1
101742312	XP_037866647.1
101738011	XP_004930961.1
101737877	XP_004930960.1
101737741	XP_004930959.1
101737598	XP_004930958.2
693078	NP_001037544.1
101737371	XP_004930957.1
101742171	XP_037866498.1
101742029	XP_037866644.1
101737224	XP_004930955.1
100415910	NP_001171332.1
778458	NP_001091757.1
119628443	XP_037866499.1
134198801	XP_062524260.1
101741592	XP_004931070.1
101736681	XP_004930951.1
101736453	XP_004930949.1
101741450	XP_021206889.1
105842322	XP_037866462.1
