Gene ID	Protein accession
135083158	XP_063833964.1
135078620	XP_063829220.1
135083128	XP_063833957.1
135086561	XP_063837387.1
135078627	XP_063829229.1
135083315	XP_063834124.1
135083193	XP_063834001.1
135083231	XP_063834041.1
135083166	XP_063833974.1
135083177	XP_063833985.1
135083261	XP_063834074.1
135083253	XP_063834063.1
135083303	XP_063834118.1
135078638	XP_063829239.1
135078648	XP_063829249.1
135083328	XP_063834134.1
135086572	XP_063837396.1
135083344	XP_063834150.1
135086584	XP_063837410.1
135083370	XP_063834184.1
135083352	XP_063834160.1
135083361	XP_063834173.1
135086593	XP_063837419.1
135083381	XP_063834193.1
135086605	XP_063837428.1
135086614	XP_063837435.1
135086622	XP_063837446.1
135083411	XP_063834224.1
135078658	XP_063829260.1
135083431	XP_063834249.1
135083441	XP_063834256.1
135083449	XP_063834262.1
135086629	XP_063837459.1
135083458	XP_063834272.1
135078667	XP_063829273.1
135083545	XP_063834369.1
135078689	XP_063829304.1
135083503	XP_063834339.1
135083490	XP_063834311.1
135083516	XP_063834349.1
135083806	XP_063834626.1
135083561	XP_063834370.1
135083520	XP_063834362.1
135083824	XP_063834639.1
135083782	XP_063834605.1
135078697	XP_063829316.1
135086646	XP_063837473.1
135078706	XP_063829327.1
135086653	XP_063837486.1
135083724	XP_063834521.1
135083530	XP_063834368.1
135083841	XP_063834654.1
135083853	XP_063834665.1
135083862	XP_063834677.1
135083870	XP_063834687.1
135083878	XP_063834698.1
135078715	XP_063829336.1
135086663	XP_063837515.1
135083886	XP_063834711.1
135086678	XP_063837525.1
135083901	XP_063834728.1
135083911	XP_063834738.1
135083921	XP_063834750.1
135083945	XP_063834782.1
135083931	XP_063834763.1
135083956	XP_063834792.1
135084054	XP_063834870.1
135078719	XP_063829350.1
135086687	XP_063837537.1
135083978	XP_063834810.1
135083994	XP_063834825.1
135078728	XP_063829360.1
135084009	XP_063834826.1
135084026	XP_063834841.1
135078739	XP_063829370.1
135086703	XP_063837549.1
135086709	XP_063837560.1
135086730	XP_063837581.1
135086734	XP_063837594.1
135077734	XP_063828383.1
135078749	XP_063829380.1
135084036	XP_063834852.1
135084046	XP_063834860.1
135084114	XP_063834932.1
135084095	XP_063834913.1
135084067	XP_063834880.1
135086753	XP_063837607.1
135084104	XP_063834921.1
135084124	XP_063834942.1
135078757	XP_063829388.1
135084145	XP_063834962.1
135084135	XP_063834951.1
135086765	XP_063837629.1
135086776	XP_063837637.1
135084168	XP_063834981.1
135084180	XP_063834992.1
135084244	XP_063835086.1
135084233	XP_063835054.1
135084197	XP_063835007.1
135084218	XP_063835027.1
135084208	XP_063835017.1
135084227	XP_063835039.1
135078769	XP_063829398.1
135078780	XP_063829405.1
135084250	XP_063835096.1
135086791	XP_063837656.1
135084290	XP_063835170.1
135084283	XP_063835148.1
135084298	XP_063835179.1
135084269	XP_063835128.1
135084261	XP_063835117.1
135084309	XP_063835184.1
135084319	XP_063835195.1
135084327	XP_063835197.1
135078792	XP_063829415.1
135084343	XP_063835198.1
135084357	XP_063835206.1
135084366	XP_063835215.1
135084649	XP_063835498.1
135084377	XP_063835224.1
135086814	XP_063837680.1
135086821	XP_063837694.1
135084530	XP_063835371.1
135084577	XP_063835420.1
135084395	XP_063835243.1
135084384	XP_063835232.1
135084570	XP_063835409.1
135084585	XP_063835430.1
135078799	XP_063829428.1
135077745	XP_063828391.1
135084409	XP_063835260.1
135086828	XP_063837708.1
135084506	XP_063835356.1
135084540	XP_063835380.1
135084661	XP_063835507.1
135084605	XP_063835448.1
135084643	XP_063835487.1
135084414	XP_063835273.1
135084425	XP_063835282.1
135086848	XP_063837738.1
135084433	XP_063835288.1
135084441	XP_063835297.1
135084480	XP_063835340.1
135084594	XP_063835440.1
135086862	XP_063837758.1
135084450	XP_063835305.1
135086871	XP_063837771.1
135084467	XP_063835320.1
135084517	XP_063835362.1
135078827	XP_063829456.1
135084563	XP_063835399.1
135084624	XP_063835465.1
135078838	XP_063829467.1
135078845	XP_063829480.1
135084634	XP_063835475.1
135084551	XP_063835387.1
135078854	XP_063829491.1
135084913	XP_063835734.1
135086907	XP_063837800.1
135078863	XP_063829502.1
135084929	XP_063835751.1
135078872	XP_063829515.1
135078879	XP_063829527.1
135084963	XP_063835794.1
135078890	XP_063829537.1
135078907	XP_063829556.1
135078919	XP_063829582.1
135084884	XP_063835690.1
135084685	XP_063835531.1
135078923	XP_063829595.1
135084983	XP_063835817.1
135077757	XP_063828401.1
135086920	XP_063837818.1
135084727	XP_063835543.1
135084934	XP_063835765.1
135084954	XP_063835783.1
135084751	XP_063835563.1
135084740	XP_063835552.1
135084835	XP_063835647.1
135078934	XP_063829606.1
135084758	XP_063835568.1
135084794	XP_063835603.1
135084767	XP_063835579.1
135078943	XP_063829618.1
135084994	XP_063835828.1
135086937	XP_063837835.1
135084785	XP_063835596.1
135084944	XP_063835772.1
135078953	XP_063829628.1
135084972	XP_063835806.1
135084856	XP_063835670.1
135084867	XP_063835677.1
135077769	XP_063828406.1
135078963	XP_063829635.1
135078968	XP_063829646.1
135085042	XP_063835892.1
135085105	XP_063835937.1
135085089	XP_063835935.1
135078976	XP_063829657.1
135085116	XP_063835948.1
135085128	XP_063835956.1
135085174	XP_063836001.1
135078986	XP_063829669.1
135078994	XP_063829681.1
135079001	XP_063829691.1
135086961	XP_063837874.1
135085146	XP_063835975.1
135079010	XP_063829704.1
135085157	XP_063835984.1
135079016	XP_063829718.1
135085186	XP_063836012.1
135085202	XP_063836029.1
135086973	XP_063837895.1
135079027	XP_063829727.1
135085220	XP_063836049.1
135085231	XP_063836060.1
135086991	XP_063837917.1
135085242	XP_063836068.1
135086998	XP_063837928.1
135079036	XP_063829739.1
135085340	XP_063836191.1
135085345	XP_063836204.1
135085320	XP_063836176.1
135085377	XP_063836238.1
135087009	XP_063837938.1
135079044	XP_063829748.1
135085651	XP_063836490.1
135085658	XP_063836504.1
135087021	XP_063837946.1
135085252	XP_063836075.1
135085354	XP_063836216.1
135077796	XP_063828415.1
135085269	XP_063836090.1
135087031	XP_063837956.1
135087043	XP_063837965.1
135087054	XP_063837974.1
135087066	XP_063837982.1
135085309	XP_063836171.1
135085274	XP_063836105.1
135085661	XP_063836518.1
135085667	XP_063836531.1
135087094	XP_063838009.1
135085674	XP_063836544.1
135087104	XP_063838017.1
135085422	XP_063836286.1
135085687	XP_063836568.1
135087119	XP_063838028.1
135085696	XP_063836581.1
135085405	XP_063836268.1
135085457	XP_063836327.1
135087144	XP_063838056.1
135087153	XP_063838062.1
135087163	XP_063838074.1
135085468	XP_063836334.1
135085426	XP_063836298.1
135085718	XP_063836591.1
135085730	XP_063836601.1
135085504	XP_063836371.1
135087178	XP_063838094.1
135085619	XP_063836468.1
135077809	XP_063828425.1
135085632	XP_063836477.1
135077817	XP_063828431.1
135077829	XP_063828437.1
135077839	XP_063828448.1
135085517	XP_063836377.1
135085547	XP_063836399.1
135085530	XP_063836383.1
135085559	XP_063836407.1
135085590	XP_063836436.1
135085640	XP_063836484.1
135085741	XP_063836613.1
135087855	XP_063838755.1
135087856	XP_063838756.1
135087892	XP_063838807.1
135087311	XP_063838182.1
135087433	XP_063838259.1
135087946	XP_063838875.1
135088256	XP_063839202.1
135087325	XP_063838194.1
135087319	XP_063838189.1
135087984	XP_063838928.1
135087335	XP_063838202.1
135087457	XP_063838261.1
135087379	XP_063838221.1
135088008	XP_063838957.1
135087408	XP_063838251.1
135088212	XP_063839165.1
135088034	XP_063838984.1
135088042	XP_063838992.1
135088213	XP_063839167.1
135088214	XP_063839168.1
135088043	XP_063838993.1
135088047	XP_063838995.1
135088072	XP_063839026.1
135087356	XP_063838211.1
135087422	XP_063838257.1
135088093	XP_063839051.1
135088095	XP_063839053.1
135087331	XP_063838199.1
135088101	XP_063839058.1
135087519	XP_063838309.1
135087508	XP_063838300.1
135088114	XP_063839069.1
135087526	XP_063838324.1
135087527	XP_063838340.1
135087539	XP_063838361.1
135088117	XP_063839070.1
135088216	XP_063839169.1
135087550	XP_063838368.1
135087566	XP_063838369.1
135087579	XP_063838376.1
135088217	XP_063839170.1
135088218	XP_063839171.1
135088118	XP_063839071.1
135088119	XP_063839072.1
135087580	XP_063838378.1
135088219	XP_063839172.1
135088221	XP_063839173.1
135087583	XP_063838382.1
135087587	XP_063838385.1
135088120	XP_063839073.1
135088121	XP_063839074.1
135088122	XP_063839075.1
135088223	XP_063839174.1
135088124	XP_063839076.1
135088125	XP_063839077.1
135087605	XP_063838412.1
135087619	XP_063838427.1
135087616	XP_063838424.1
135087622	XP_063838431.1
135087603	XP_063838407.1
135087620	XP_063838428.1
135087597	XP_063838393.1
135087604	XP_063838411.1
135087602	XP_063838401.1
135088226	XP_063839176.1
135088126	XP_063839078.1
135087607	XP_063838415.1
135087614	XP_063838422.1
135087611	XP_063838419.1
135087609	XP_063838417.1
135087612	XP_063838420.1
135087608	XP_063838416.1
135087613	XP_063838421.1
135087610	XP_063838418.1
135087606	XP_063838413.1
135087617	XP_063838426.1
135087615	XP_063838423.1
135088227	XP_063839177.1
135087598	XP_063838395.1
135087600	XP_063838399.1
135087599	XP_063838398.1
135088229	XP_063839178.1
135088230	XP_063839179.1
135087601	XP_063838400.1
135087593	XP_063838388.1
135087594	XP_063838390.1
135087595	XP_063838391.1
135088232	XP_063839180.1
135088233	XP_063839181.1
135088234	XP_063839182.1
135088127	XP_063839079.1
135088128	XP_063839080.1
135087621	XP_063838429.1
135088235	XP_063839184.1
135088129	XP_063839081.1
135088131	XP_063839082.1
135087626	XP_063838432.1
135088236	XP_063839185.1
135087633	XP_063838441.1
135088237	XP_063839187.1
135087627	XP_063838433.1
135087628	XP_063838435.1
135088132	XP_063839083.1
135087630	XP_063838436.1
135088133	XP_063839084.1
135087631	XP_063838438.1
135087632	XP_063838440.1
135087637	XP_063838446.1
135087635	XP_063838442.1
135087636	XP_063838445.1
135087641	XP_063838449.1
135088134	XP_063839086.1
135087643	XP_063838454.1
135087640	XP_063838448.1
135087639	XP_063838447.1
135088135	XP_063839087.1
135087642	XP_063838452.1
135088136	XP_063839088.1
135088137	XP_063839089.1
135087646	XP_063838461.1
135088138	XP_063839090.1
135087644	XP_063838455.1
135087647	XP_063838462.1
135087648	XP_063838463.1
135088139	XP_063839091.1
135088140	XP_063839092.1
135087650	XP_063838465.1
135087651	XP_063838466.1
135087653	XP_063838467.1
135087345	XP_063838208.1
135087654	XP_063838468.1
135087655	XP_063838471.1
135088239	XP_063839188.1
135087657	XP_063838472.1
135087659	XP_063838473.1
135087660	XP_063838474.1
135087661	XP_063838476.1
135087662	XP_063838477.1
135087663	XP_063838478.1
135087664	XP_063838479.1
135088141	XP_063839094.1
135088240	XP_063839190.1
135088242	XP_063839192.1
135087666	XP_063838480.1
135087668	XP_063838482.1
135088142	XP_063839095.1
135087669	XP_063838483.1
135087670	XP_063838484.1
135087671	XP_063838486.1
135087675	XP_063838491.1
135087674	XP_063838490.1
135088244	XP_063839193.1
135088245	XP_063839196.1
135087695	XP_063838516.1
135087697	XP_063838520.1
135087676	XP_063838494.1
135087681	XP_063838496.1
135087678	XP_063838495.1
135088246	XP_063839197.1
135087368	XP_063838217.1
135087698	XP_063838521.1
135087693	XP_063838513.1
135088143	XP_063839096.1
135088144	XP_063839097.1
135087682	XP_063838497.1
135088249	XP_063839198.1
135087691	XP_063838509.1
135087696	XP_063838518.1
135088251	XP_063839199.1
135088146	XP_063839100.1
135088145	XP_063839098.1
135087684	XP_063838501.1
135087683	XP_063838498.1
135087685	XP_063838502.1
135087686	XP_063838503.1
135087699	XP_063838522.1
135087694	XP_063838515.1
135088254	XP_063839200.1
135088255	XP_063839201.1
135087692	XP_063838510.1
135087688	XP_063838504.1
135087690	XP_063838508.1
135087700	XP_063838523.1
135088147	XP_063839101.1
135087702	XP_063838526.1
135087704	XP_063838528.1
135087705	XP_063838529.1
135087701	XP_063838524.1
135087706	XP_063838532.1
135088257	XP_063839204.1
135088148	XP_063839102.1
135087709	XP_063838537.1
135088259	XP_063839205.1
135087708	XP_063838535.1
135087711	XP_063838547.1
135087724	XP_063838561.1
135087726	XP_063838564.1
135087725	XP_063838563.1
135087728	XP_063838566.1
135087712	XP_063838548.1
135087729	XP_063838567.1
135088260	XP_063839206.1
135087713	XP_063838549.1
135087714	XP_063838551.1
135088261	XP_063839207.1
135087716	XP_063838553.1
135087715	XP_063838552.1
135088149	XP_063839104.1
135087720	XP_063838557.1
135087719	XP_063838556.1
135087718	XP_063838555.1
135088262	XP_063839208.1
135087722	XP_063838559.1
135088150	XP_063839105.1
135088151	XP_063839106.1
135088152	XP_063839108.1
135087730	XP_063838568.1
135088264	XP_063839209.1
135087738	XP_063838578.1
135087736	XP_063838576.1
135087578	XP_063838375.1
135087731	XP_063838570.1
135088266	XP_063839211.1
135088267	XP_063839212.1
135087733	XP_063838573.1
135087732	XP_063838572.1
135087734	XP_063838574.1
135087735	XP_063838575.1
135087740	XP_063838581.1
135088269	XP_063839215.1
135088268	XP_063839213.1
135087741	XP_063838584.1
135087743	XP_063838585.1
135088270	XP_063839216.1
135088153	XP_063839109.1
135087744	XP_063838590.1
135088272	XP_063839217.1
135088273	XP_063839219.1
135087746	XP_063838592.1
135088274	XP_063839220.1
135087747	XP_063838593.1
135087748	XP_063838595.1
135087749	XP_063838596.1
135087750	XP_063838598.1
135087759	XP_063838617.1
135087751	XP_063838600.1
135088276	XP_063839222.1
135087752	XP_063838601.1
135087764	XP_063838621.1
135087766	XP_063838625.1
135087767	XP_063838627.1
135087754	XP_063838604.1
135087753	XP_063838602.1
135087765	XP_063838623.1
135087769	XP_063838629.1
135087757	XP_063838606.1
135088154	XP_063839110.1
135087768	XP_063838628.1
135087756	XP_063838605.1
135087760	XP_063838618.1
135088280	XP_063839223.1
135087758	XP_063838611.1
135088282	XP_063839224.1
135088285	XP_063839226.1
135087773	XP_063838631.1
135087774	XP_063838632.1
135087775	XP_063838634.1
135088286	XP_063839227.1
135087778	XP_063838639.1
135087581	XP_063838379.1
135087779	XP_063838642.1
135087776	XP_063838635.1
135087777	XP_063838638.1
135087782	XP_063838643.1
135087783	XP_063838644.1
135087785	XP_063838646.1
135087786	XP_063838647.1
135087787	XP_063838648.1
135087788	XP_063838649.1
135087790	XP_063838652.1
135087789	XP_063838651.1
135087792	XP_063838653.1
135087794	XP_063838655.1
135088155	XP_063839111.1
135087793	XP_063838654.1
135087795	XP_063838658.1
135087796	XP_063838659.1
135087797	XP_063838660.1
135087798	XP_063838661.1
135088289	XP_063839228.1
135088291	XP_063839229.1
135087799	XP_063838662.1
135087800	XP_063838663.1
135087801	XP_063838665.1
135087802	XP_063838666.1
135087804	XP_063838673.1
135087803	XP_063838668.1
135087806	XP_063838675.1
135087807	XP_063838676.1
135087809	XP_063838678.1
135087808	XP_063838677.1
135088293	XP_063839230.1
135087810	XP_063838679.1
135087811	XP_063838680.1
135088156	XP_063839112.1
135087827	XP_063838705.1
135088294	XP_063839232.1
135088295	XP_063839233.1
135087812	XP_063838681.1
135087813	XP_063838682.1
135087825	XP_063838697.1
135087582	XP_063838380.1
135087829	XP_063838713.1
135087815	XP_063838687.1
135087814	XP_063838686.1
135087817	XP_063838688.1
135087828	XP_063838707.1
135088299	XP_063839234.1
135087819	XP_063838689.1
135087820	XP_063838690.1
135087821	XP_063838692.1
135087822	XP_063838693.1
135088300	XP_063839236.1
135087823	XP_063838694.1
135087824	XP_063838695.1
135088157	XP_063839114.1
135088158	XP_063839115.1
135087832	XP_063838717.1
135087831	XP_063838716.1
135087830	XP_063838714.1
135087836	XP_063838724.1
135087835	XP_063838721.1
135088159	XP_063839116.1
135088303	XP_063839237.1
135087833	XP_063838719.1
135087837	XP_063838733.1
135087840	XP_063838736.1
135087838	XP_063838735.1
135087862	XP_063838765.1
135087845	XP_063838740.1
135087846	XP_063838741.1
135087844	XP_063838739.1
135087842	XP_063838737.1
135087847	XP_063838742.1
135087848	XP_063838747.1
135088306	XP_063839238.1
135087849	XP_063838748.1
135087850	XP_063838749.1
135088307	XP_063839240.1
135087851	XP_063838750.1
135088308	XP_063839241.1
135087852	XP_063838751.1
135087853	XP_063838752.1
135087854	XP_063838753.1
135087860	XP_063838763.1
135087858	XP_063838759.1
135087859	XP_063838760.1
135087861	XP_063838764.1
135087863	XP_063838766.1
135087857	XP_063838757.1
135088160	XP_063839117.1
135088161	XP_063839118.1
135087867	XP_063838773.1
135087866	XP_063838772.1
135087865	XP_063838771.1
135087869	XP_063838775.1
135088162	XP_063839119.1
135087870	XP_063838776.1
135087871	XP_063838777.1
135087872	XP_063838779.1
135087874	XP_063838781.1
135087873	XP_063838780.1
135087877	XP_063838784.1
135087882	XP_063838792.1
135087883	XP_063838794.1
135087881	XP_063838790.1
135087878	XP_063838787.1
135087880	XP_063838789.1
135087879	XP_063838788.1
135087876	XP_063838783.1
135087887	XP_063838796.1
135087886	XP_063838795.1
135087888	XP_063838800.1
135087889	XP_063838801.1
135087890	XP_063838803.1
135087893	XP_063838808.1
135087897	XP_063838811.1
135087896	XP_063838810.1
135088163	XP_063839121.1
135087898	XP_063838812.1
135088318	XP_063839242.1
135088319	XP_063839244.1
135088321	XP_063839247.1
135087899	XP_063838813.1
135087901	XP_063838821.1
135087902	XP_063838824.1
135087903	XP_063838825.1
135087905	XP_063838826.1
135087908	XP_063838830.1
135087906	XP_063838828.1
135087909	XP_063838831.1
135087915	XP_063838840.1
135087914	XP_063838839.1
135088164	XP_063839122.1
135087910	XP_063838834.1
135087911	XP_063838835.1
135087912	XP_063838836.1
135087913	XP_063838837.1
135087916	XP_063838841.1
135087919	XP_063838844.1
135087918	XP_063838842.1
135087928	XP_063838853.1
135087941	XP_063838872.1
135087931	XP_063838858.1
135087929	XP_063838855.1
135087938	XP_063838869.1
135087939	XP_063838870.1
135087935	XP_063838864.1
135087927	XP_063838852.1
135087932	XP_063838861.1
135087920	XP_063838846.1
135087936	XP_063838865.1
135088329	XP_063839251.1
135088165	XP_063839123.1
135088166	XP_063839125.1
135088331	XP_063839252.1
135087921	XP_063838847.1
135088332	XP_063839253.1
135087933	XP_063838862.1
135087937	XP_063838868.1
135088167	XP_063839126.1
135087922	XP_063838848.1
135087923	XP_063838849.1
135088336	XP_063839255.1
135087924	XP_063838850.1
135088337	XP_063839256.1
135087926	XP_063838851.1
135088168	XP_063839127.1
135087940	XP_063838871.1
135087945	XP_063838874.1
135088338	XP_063839257.1
135088339	XP_063839258.1
135088340	XP_063839259.1
135087947	XP_063838876.1
135087948	XP_063838877.1
135088169	XP_063839128.1
135087949	XP_063838878.1
135087950	XP_063838879.1
135088171	XP_063839129.1
135087951	XP_063838880.1
135088172	XP_063839130.1
135088341	XP_063839260.1
