Gene ID	Protein accession
32178	NP_572786.3
32179	NP_572787.2
32180	NP_572788.2
318143	NP_727600.1
19835642	NP_001285151.1
32188	NP_572794.1
32189	NP_572795.2
318140	NP_727605.1
32190	NP_572796.1
32191	NP_511171.3
32193	NP_572798.1
32194	NP_572799.1
32195	NP_572800.2
32196	NP_572801.2
32198	NP_572803.1
32199	NP_511138.2
32200	NP_572804.1
32201	NP_572805.1
32202	NP_572806.2
32203	NP_572807.1
32205	NP_572809.1
32207	NP_511139.2
32208	NP_572810.1
32209	NP_572812.3
32211	NP_572813.2
32212	NP_572814.1
32213	NP_572815.3
32214	NP_572816.1
32215	NP_572817.1
32216	NP_572818.1
32217	NP_572819.4
32221	NP_511140.1
32222	NP_511141.2
32225	NP_536797.3
32224	NP_572823.1
32226	NP_572824.1
32228	NP_572826.1
32229	NP_572827.1
32230	NP_572828.1
326226	NP_727642.1
32233	NP_572834.2
32234	NP_572831.2
32238	NP_572835.1
326227	NP_727647.1
32239	NP_572836.1
32240	NP_572837.1
32241	NP_572838.2
32242	NP_572839.1
32243	NP_572840.1
32244	NP_572841.1
32245	NP_572842.1
32246	NP_572843.2
318137	NP_727651.2
318139	NP_727652.3
32247	NP_572844.2
32248	NP_572845.1
318138	NP_727655.1
32253	NP_572850.5
32249	NP_572846.2
32250	NP_572847.2
32252	NP_572849.1
32256	NP_511142.2
32257	NP_477162.1
32258	NP_572852.1
32259	NP_572853.2
32260	NP_572854.1
32261	NP_572855.1
318133	NP_727668.2
32262	NP_572856.1
32263	NP_572857.1
32264	NP_727670.1
32266	NP_572860.2
32267	NP_572861.1
32268	NP_511143.2
32269	NP_572862.2
5740505	NP_001096966.2
318135	NP_727674.1
318136	NP_727675.1
32271	NP_572864.2
32272	NP_572865.1
32273	NP_511144.2
19835393	NP_001285195.1
32274	NP_572866.1
32275	NP_511145.2
318134	NP_727680.1
32276	NP_572867.1
47091	NP_524877.1
32278	NP_572868.3
32279	NP_572869.1
2768909	NP_572870.2
32281	NP_572871.1
32282	NP_572872.1
32285	NP_572873.2
53578	NP_477510.1
44150	NP_524709.1
32288	NP_727694.1
32290	NP_572878.1
32291	NP_511146.2
32292	NP_572879.2
32293	NP_572880.2
32294	NP_572881.1
32295	NP_572882.1
32296	NP_572883.1
32297	NP_572884.1
32298	NP_572885.1
32299	NP_572886.2
32300	NP_572887.1
32301	NP_572888.2
32303	NP_727708.1
32302	NP_001096972.1
32307	NP_572894.1
19836117	NP_001285212.1
32308	NP_572895.1
32309	NP_572896.1
32310	NP_572897.1
32311	NP_727714.1
326225	NP_572898.1
32312	NP_727717.1
30522400	NP_001334677.1
32314	NP_525088.2
32315	NP_572901.1
32316	NP_572902.1
32317	NP_572903.3
32318	NP_572904.1
32319	NP_572905.1
32320	NP_572906.2
32321	NP_511147.2
32322	NP_572907.1
32323	NP_572908.2
32324	NP_572909.1
32325	NP_572910.1
32326	NP_572911.1
32327	NP_572912.1
32328	NP_572913.1
32329	NP_572914.2
32330	NP_572915.1
48309	NP_524909.1
44819	NP_524785.2
48481	NP_524919.2
32334	NP_572916.1
32335	NP_572917.1
32337	NP_572918.1
318128	NP_727732.1
32338	NP_572919.1
32339	NP_511148.2
32340	NP_511149.2
32341	NP_572920.1
32342	NP_001033842.2
32343	NP_788900.1
32344	NP_572923.1
32345	NP_572924.1
32348	NP_572927.1
32349	NP_572928.1
32350	NP_572929.1
32351	NP_572930.3
32352	NP_572931.1
32353	NP_572932.2
32357	NP_572936.1
32358	NP_511150.1
117463	NP_727747.3
2768904	NP_996421.2
2768905	NP_996422.2
2768906	NP_996423.2
2768896	NP_996424.2
2768897	NP_996425.2
2768898	NP_996426.2
2768899	NP_996427.2
2768900	NP_996428.2
2768901	NP_996429.2
2768902	NP_996430.3
2768872	NP_996431.2
2768873	NP_996432.2
50344	NP_652484.1
32359	NP_572937.1
32360	NP_572938.2
32361	NP_572939.1
32362	NP_572940.1
32363	NP_572941.1
318109	NP_727758.1
32364	NP_001033843.1
32365	NP_572943.2
32366	NP_572944.1
32367	NP_511151.2
32368	NP_572945.1
32373	NP_572947.1
32371	NP_727763.1
32374	NP_572948.1
32375	NP_511152.2
2768892	NP_996434.2
32378	NP_572951.1
32377	NP_572950.2
32379	NP_572952.1
318108	NP_727768.1
44839	NP_536743.3
32381	NP_572953.1
30522406	NP_001334678.1
32382	NP_572954.2
45338	NP_727772.3
32384	NP_001368944.1
32385	NP_572957.1
32386	NP_727777.1
318107	NP_727778.1
32387	NP_727781.1
326224	NP_727779.1
32389	NP_572960.1
32392	NP_572962.1
32393	NP_572963.1
32394	NP_572964.1
32395	NP_511153.1
32396	NP_572965.1
32397	NP_572966.1
32398	NP_511154.3
32399	NP_572967.2
32400	NP_511155.1
12797977	NP_001245670.1
318105	NP_727787.1
32401	NP_572968.1
32402	NP_572969.1
32403	NP_572970.1
44079	NP_524689.2
44631	NP_524770.1
32406	NP_511156.2
32407	NP_572971.2
32408	NP_572972.1
32409	NP_572973.2
32410	NP_572974.1
318103	NP_727796.1
32425	NP_511157.2
32412	NP_572976.1
32413	NP_644677.1
32414	NP_572977.1
32415	NP_572978.1
54520432	NP_001368983.1
32416	NP_572979.1
19836116	NP_001285252.1
19835504	NP_001285251.1
32418	NP_572981.1
32419	NP_572982.1
32420	NP_572983.1
32421	NP_572984.1
32422	NP_572985.1
32423	NP_572986.1
32424	NP_572987.1
318104	NP_727813.1
32426	NP_572988.1
32427	NP_727815.2
32428	NP_511158.2
32429	NP_511159.3
32430	NP_572990.2
2768877	NP_996437.1
32434	NP_572993.1
32435	NP_572994.1
32436	NP_572995.1
32437	NP_572996.1
32438	NP_788903.1
318913	NP_788904.1
32439	NP_572998.1
32440	NP_572999.1
32441	NP_573000.1
32442	NP_573001.2
32443	NP_573002.1
32444	NP_573003.2
318102	NP_001033845.1
32446	NP_573005.1
32447	NP_573006.1
32448	NP_573007.3
318101	NP_727833.1
32450	NP_573009.1
12797978	NP_001245677.1
12797979	NP_001245678.1
32452	NP_573011.1
32453	NP_573012.1
32454	NP_573013.1
32455	NP_573014.2
32457	NP_511160.2
32458	NP_511161.2
32459	NP_511162.1
32460	NP_573016.1
32461	NP_573017.2
32462	NP_573018.1
32463	NP_573019.1
32464	NP_573020.2
47080	NP_524876.1
48531	NP_524921.1
32467	NP_573021.1
32468	NP_573022.2
32470	NP_573023.2
32471	NP_511164.2
32472	NP_573024.1
32473	NP_573025.2
32474	NP_573026.1
32475	NP_788905.1
32476	NP_573028.1
32477	NP_573029.1
32478	NP_573030.2
32479	NP_573031.1
32480	NP_573032.1
32481	NP_573033.1
32482	NP_573034.1
32483	NP_788907.1
32485	NP_477299.1
7354426	NP_727865.2
32488	NP_573039.1
32489	NP_788909.1
32490	NP_788910.1
32487	NP_727866.2
32492	NP_573043.1
32493	NP_573044.1
32494	NP_573045.1
32495	NP_573046.1
32497	NP_996440.2
32496	NP_573047.1
32498	NP_476736.1
32499	NP_573049.2
32500	NP_573050.1
32501	NP_573051.1
32502	NP_727875.1
32503	NP_573052.4
32504	NP_573053.2
32505	NP_573054.2
32506	NP_573055.1
32507	NP_573056.1
32508	NP_573057.1
32509	NP_573058.1
32510	NP_573059.1
32511	NP_573060.1
32512	NP_573061.2
32513	NP_573062.1
32514	NP_511165.1
32515	NP_573063.1
32516	NP_573064.1
32517	NP_573065.1
32518	NP_573066.1
32520	NP_573068.3
32522	NP_573070.2
32521	NP_573069.1
32523	NP_511166.2
32524	NP_001096987.2
32525	NP_573072.1
32526	NP_788911.2
318910	NP_788912.3
14462401	NP_001259580.1
32528	NP_573075.1
32529	NP_525089.2
32530	NP_511167.1
32531	NP_511168.3
32532	NP_573076.1
318098	NP_727898.2
32533	NP_573077.2
32534	NP_573078.1
32536	NP_511169.1
32535	NP_573079.1
32537	NP_477042.1
32538	NP_573080.1
32539	NP_573081.1
32540	NP_573082.1
44046	NP_524682.1
32541	NP_573083.2
32542	NP_573084.1
32543	NP_511170.1
54520444	NP_001368985.1
2768870	NP_996458.1
32544	NP_525090.1
32545	NP_542445.1
32546	NP_573085.2
32547	NP_573086.2
32548	NP_573087.1
32549	NP_573088.1
45928	NP_524853.2
32551	NP_523355.2
32552	NP_727914.1
32553	NP_573090.3
32554	NP_996469.1
118436	NP_788913.2
32556	NP_523357.2
32557	NP_573091.1
32558	NP_573092.1
32561	NP_523358.5
32562	NP_523359.2
10178835	NP_001188598.1
32563	NP_573095.1
32564	NP_573096.1
32565	NP_573097.1
32566	NP_573098.1
30522401	NP_001334683.1
32567	NP_523360.1
32568	NP_573099.1
32569	NP_523361.1
32570	NP_573100.1
318097	NP_727928.3
32571	NP_573101.1
32572	NP_573102.1
32573	NP_573103.1
32574	NP_573104.1
32575	NP_573105.1
32576	NP_573106.2
7354437	NP_727937.1
64875	NP_727938.1
32579	NP_523362.2
32580	NP_573108.2
32581	NP_523363.2
32582	NP_573109.1
32584	NP_525092.1
32585	NP_523364.2
318095	NP_727945.1
32586	NP_573110.1
32587	NP_523365.2
32588	NP_573111.1
32589	NP_727950.3
32591	NP_573113.1
32592	NP_573114.2
32593	NP_001097000.1
32594	NP_573116.2
32595	NP_523366.2
32596	NP_573117.2
318096	NP_727957.1
32597	NP_573118.2
32598	NP_573119.1
32599	NP_001259608.1
117294	NP_542446.2
32601	NP_476726.2
32602	NP_476891.1
117366	NP_652730.4
32603	NP_523367.2
32604	NP_523368.2
32605	NP_573121.1
32606	NP_573122.1
32607	NP_573123.1
32608	NP_523369.2
32609	NP_573124.1
32610	NP_573125.1
32611	NP_573126.1
32612	NP_523370.1
32613	NP_727979.3
32615	NP_573128.2
32616	NP_573129.1
32617	NP_573130.1
3885570	NP_001033848.1
49809	NP_524959.1
32619	NP_523371.2
32620	NP_573131.1
32621	NP_573132.1
32622	NP_573133.2
32623	NP_523372.2
32624	NP_523373.2
8674098	NP_727985.2
32626	NP_573134.1
32627	NP_523374.2
44054	NP_524684.2
32629	NP_573135.1
32630	NP_573136.3
32631	NP_523375.2
32632	NP_573137.1
43916	NP_536796.2
32633	NP_573138.1
32635	NP_523376.1
32636	NP_573139.1
32637	NP_573140.1
32638	NP_727997.1
8674080	NP_001162776.1
32639	NP_573142.1
32640	NP_523377.1
32641	NP_573143.1
32642	NP_573144.2
32643	NP_573145.1
32644	NP_573146.1
32645	NP_476777.1
32646	NP_573147.2
32652	NP_573152.2
32647	NP_728008.1
32648	NP_573148.2
32649	NP_573149.1
32650	NP_573150.2
32651	NP_573151.1
32654	NP_573154.1
32656	NP_001097003.1
32657	NP_728015.1
32660	NP_573160.1
318094	NP_728016.1
318093	NP_728017.1
318092	NP_728018.2
32659	NP_728019.3
326223	NP_728020.1
32661	NP_523378.2
32662	NP_523379.2
32663	NP_573161.1
32664	NP_573162.1
32665	NP_573163.1
32666	NP_573164.2
2768881	NP_996490.1
32668	NP_573166.1
2768882	NP_996492.1
32670	NP_573168.1
32671	NP_573169.2
32672	NP_573170.2
32673	NP_573171.1
30522395	NP_001334684.1
32674	NP_523380.2
32675	NP_573172.2
32676	NP_573173.2
32677	NP_573174.1
32678	NP_573175.2
32679	NP_573176.1
32680	NP_573177.1
32681	NP_573178.1
2768903	NP_996494.1
32682	NP_573179.1
32683	NP_573180.1
32684	NP_573181.1
32686	NP_573183.2
32685	NP_573182.1
32687	NP_573184.1
32688	NP_573185.3
32689	NP_001138213.1
14462405	NP_001259634.1
12797990	NP_001245724.1
32690	NP_573187.2
32691	NP_573188.1
32693	NP_573190.1
32692	NP_573189.1
32695	NP_573192.1
32694	NP_573191.1
32696	NP_573193.1
32698	NP_573195.1
3772646	NP_728052.2
3771806	NP_001027069.3
32700	NP_523382.1
32701	NP_573196.1
44271	NP_524773.2
32703	NP_001036283.1
32704	NP_573197.2
32705	NP_573198.1
326222	NP_728056.1
32706	NP_728057.1
32707	NP_728059.1
32708	NP_573201.1
32709	NP_573202.1
32710	NP_573203.2
32711	NP_573204.2
5740714	NP_001097010.1
32713	NP_573206.1
32714	NP_001138216.1
32718	NP_523384.3
32715	NP_573208.1
10178809	NP_001188661.1
32716	NP_573209.1
32719	NP_573211.1
32722	NP_573213.1
32720	NP_573212.1
32721	NP_523385.1
32723	NP_523386.1
32724	NP_523387.1
32725	NP_573214.1
50350	NP_652488.1
54520454	NP_001368986.1
32726	NP_573215.1
32727	NP_573216.1
32728	NP_573217.1
32729	NP_573218.1
32731	NP_573220.2
32732	NP_573221.2
32734	NP_573223.1
32733	NP_573222.3
252671	NP_573224.2
32737	NP_573225.1
32738	NP_573226.1
32739	NP_573227.1
32740	NP_573228.1
32741	NP_573229.1
32742	NP_573230.1
32743	NP_573231.2
32745	NP_573232.1
32746	NP_523388.1
32747	NP_573233.1
32748	NP_728092.1
32751	NP_573237.2
32752	NP_573238.1
32753	NP_573239.1
32754	NP_573240.1
32757	NP_573242.2
32758	NP_523389.3
32759	NP_573243.1
32760	NP_523390.3
32761	NP_573244.1
32762	NP_523391.3
32763	NP_573245.1
32764	NP_573246.1
32765	NP_573247.2
32766	NP_573248.2
32767	NP_728102.1
326221	NP_573249.1
32768	NP_573250.1
32769	NP_573251.1
32770	NP_573252.1
32771	NP_728104.1
32774	NP_573255.1
32773	NP_573254.1
32775	NP_573256.3
318053	NP_728116.1
32776	NP_573257.1
32777	NP_573258.1
32778	NP_573259.2
32780	NP_523393.3
32781	NP_573261.1
32782	NP_573262.2
32784	NP_573264.2
32785	NP_523394.1
32786	NP_573265.1
32787	NP_523395.1
32788	NP_996499.1
32789	NP_523396.1
32790	NP_573267.3
32791	NP_573268.1
32792	NP_523397.1
32793	NP_573269.1
32794	NP_523398.1
12798151	NP_001245735.1
32796	NP_523399.1
12798152	NP_001245737.1
32797	NP_573271.1
32799	NP_525093.1
32798	NP_573272.2
32800	NP_525094.1
32801	NP_573273.1
32803	NP_001027070.1
32805	NP_001356882.1
32806	NP_573278.1
3346149	NP_001097014.1
32813	NP_525095.2
32814	NP_573285.1
32815	NP_573286.1
32816	NP_573287.1
32817	NP_996504.1
32818	NP_476890.1
32819	NP_573288.1
32820	NP_523400.1
32821	NP_523401.2
32822	NP_573289.2
5740378	NP_001097019.1
32824	NP_573291.1
32825	NP_001138218.1
32826	NP_573293.1
32827	NP_573294.1
318085	NP_728169.2
14462410	NP_001259681.1
3346150	NP_728174.2
14462411	NP_001259683.1
32831	NP_573296.2
32832	NP_573297.1
32833	NP_573298.1
32834	NP_573299.1
32835	NP_573300.1
32836	NP_573301.2
32837	NP_573302.1
32838	NP_476924.1
32839	NP_573303.1
32840	NP_573304.1
32846	NP_523402.4
32841	NP_573305.2
32843	NP_573307.1
32844	NP_573308.1
32845	NP_573309.1
32848	NP_573311.1
32849	NP_728186.1
32850	NP_573313.2
32851	NP_573314.1
32852	NP_573315.1
32853	NP_573316.1
32854	NP_573317.1
32855	NP_477499.1
32856	NP_573318.1
32857	NP_573319.1
32858	NP_523403.2
32860	NP_001097021.1
32859	NP_573320.1
7354435	NP_001097022.2
32861	NP_573321.1
32862	NP_728194.1
32864	NP_001097023.1
32865	NP_573323.1
32866	NP_573324.1
32869	NP_573325.1
45970	NP_524861.2
32871	NP_573326.1
32872	NP_523406.1
32873	NP_573327.2
32874	NP_573328.2
32875	NP_573329.2
32876	NP_523407.1
32877	NP_573330.3
32878	NP_573331.1
32880	NP_573333.2
32881	NP_573334.1
318082	NP_728208.1
32882	NP_573335.1
50356	NP_573336.3
32885	NP_573338.1
32886	NP_573339.1
32887	NP_573340.1
32888	NP_573341.1
32889	NP_573342.1
50358	NP_001097028.1
32891	NP_573344.1
2768869	NP_001097029.1
32892	NP_573345.1
32893	NP_573346.2
32894	NP_573347.1
32895	NP_573348.1
32896	NP_573349.4
32897	NP_573350.1
32898	NP_573351.1
32901	NP_573353.2
26067037	NP_001303572.1
32902	NP_573354.1
32903	NP_573355.1
2768889	NP_996512.1
32905	NP_573357.1
32906	NP_573358.1
32907	NP_573359.1
32908	NP_573360.1
32909	NP_573361.1
32910	NP_573362.1
32911	NP_728227.1
32912	NP_573364.1
32913	NP_573365.1
32914	NP_573366.1
32915	NP_573367.1
32916	NP_573368.2
32917	NP_573369.1
32918	NP_573370.1
32919	NP_573371.1
32920	NP_573372.1
32921	NP_573373.1
318079	NP_728236.1
32922	NP_728237.1
32923	NP_573375.2
32924	NP_573376.2
32925	NP_573377.1
32926	NP_573378.1
32928	NP_728239.3
32930	NP_573382.1
32933	NP_728244.1
32932	NP_573383.1
117414	NP_728245.1
32934	NP_573384.1
32935	NP_523408.2
32936	NP_573385.1
32937	NP_573386.2
50363	NP_652499.2
32939	NP_573387.1
32938	NP_477451.1
32940	NP_573388.1
32941	NP_001014752.2
32942	NP_573390.1
32943	NP_608318.5
32946	NP_523409.1
32947	NP_523410.1
32948	NP_608319.1
32949	NP_608320.2
32950	NP_608321.1
32951	NP_608322.1
32952	NP_608323.1
32953	NP_608324.1
32954	NP_608325.1
32955	NP_608326.1
3772641	NP_001027071.1
3772349	NP_608327.2
32958	NP_608328.1
3772080	NP_608329.1
3772213	NP_001027074.1
32961	NP_608330.2
32962	NP_608331.1
32963	NP_608332.2
32964	NP_608333.1
32965	NP_608334.3
32966	NP_608335.1
32967	NP_608336.1
32968	NP_608337.1
32969	NP_608338.1
32970	NP_608339.2
32971	NP_608340.2
32972	NP_608341.1
32973	NP_608342.1
32974	NP_523411.1
32975	NP_608343.2
32976	NP_523412.1
32977	NP_608344.1
32978	NP_608345.2
32979	NP_523413.1
32980	NP_608346.1
32981	NP_523414.1
32982	NP_608347.1
32983	NP_608348.1
32984	NP_608349.1
53448	NP_652615.1
32986	NP_608350.2
32987	NP_523415.1
32988	NP_608351.1
32989	NP_728294.1
59170	NP_652669.1
338392	NP_001027079.1
3772007	NP_001027078.1
32990	NP_608352.2
32991	NP_608353.2
32992	NP_608354.1
32993	NP_608355.1
32994	NP_608356.1
32995	NP_608357.2
32996	NP_608358.1
32997	NP_608359.1
33003	NP_608363.1
33002	NP_608362.2
33001	NP_608361.3
33000	NP_608360.2
32999	NP_523416.2
19836213	NP_001285467.1
19834759	NP_001285468.1
19834833	NP_001285469.1
19836030	NP_001285470.1
19835900	NP_001285471.1
19835590	NP_001285472.1
19835659	NP_001285473.1
19835131	NP_001285474.1
19836139	NP_001285475.1
19835787	NP_001285476.1
33004	NP_608364.2
33005	NP_523417.2
33006	NP_608365.1
33007	NP_001014757.2
33009	NP_608368.1
33010	NP_608369.1
260693	NP_728315.1
8673991	NP_001162800.1
50257	NP_652406.1
33011	NP_001097032.2
33012	NP_608371.2
8674103	NP_001162803.1
2768895	NP_001097033.1
59214	NP_525013.2
33013	NP_608372.1
33014	NP_608373.1
33015	NP_608374.1
33016	NP_608375.1
33017	NP_608376.1
33018	NP_608377.1
33019	NP_476615.1
43984	NP_524670.2
2768883	NP_996516.1
318231	NP_728323.3
26067074	NP_001303576.1
26067075	NP_001303577.1
26067076	NP_001303578.1
2768886	NP_001368966.1
44160	NP_477069.1
33022	NP_608378.2
33023	NP_523418.1
33024	NP_608379.1
33025	NP_523419.1
33026	NP_608380.1
8673999	NP_001162806.1
31645	NP_572374.1
33028	NP_608382.2
33029	NP_608383.1
33031	NP_608385.1
33032	NP_001097034.2
33033	NP_608387.1
33034	NP_523420.1
33035	NP_608388.2
33036	NP_608389.2
50124	NP_652293.1
33037	NP_728338.2
33038	NP_608391.2
33039	NP_608392.1
33040	NP_523421.2
45031	NP_524803.1
33043	NP_523422.4
50123	NP_652292.1
33044	NP_608393.1
33045	NP_523423.1
33046	NP_728346.2
8674106	NP_001162807.1
318059	NP_608395.6
33047	NP_728347.1
33048	NP_608396.2
50122	NP_652291.1
33049	NP_608397.1
39659	NP_524080.1
8674025	NP_001162810.1
33051	NP_001259745.1
8673961	NP_001162811.1
4379817	NP_608400.2
33056	NP_608403.1
33057	NP_608404.1
33058	NP_608405.4
33059	NP_523424.2
33060	NP_608406.1
33061	NP_608407.1
33062	NP_523425.2
318060	NP_728363.1
33064	NP_608409.1
33066	NP_608411.2
33068	NP_728367.3
33071	NP_608416.1
33072	NP_608417.2
33073	NP_523426.1
33074	NP_608418.1
19836188	NP_001285504.1
50121	NP_728377.1
33075	NP_608419.1
33076	NP_608420.1
33077	NP_608421.1
33078	NP_608422.1
33079	NP_608423.1
44110	NP_524696.2
33081	NP_608424.1
33082	NP_608425.1
33083	NP_608426.1
33085	NP_608428.1
318064	NP_001400987.1
33088	NP_608430.2
33090	NP_608432.1
33093	NP_608435.2
33094	NP_608436.4
318066	NP_001036286.1
19835236	NP_001285514.1
33096	NP_608438.1
33097	NP_608439.2
33098	NP_728397.1
318071	NP_728401.1
33101	NP_608443.1
33102	NP_608444.2
33103	NP_608445.2
33104	NP_728408.3
33105	NP_608447.1
3771728	NP_001027085.1
3772560	NP_001027083.1
33107	NP_608449.1
33108	NP_608450.1
33109	NP_542443.4
33110	NP_525097.1
33111	NP_523428.1
33112	NP_523429.1
44014	NP_476737.3
33114	NP_523430.1
3772670	NP_001027087.1
3771960	NP_001027089.1
33117	NP_523433.2
33118	NP_523434.2
33119	NP_523435.1
33120	NP_523436.1
33121	NP_608451.1
33125	NP_608455.2
33123	NP_608453.1
33126	NP_608456.1
33127	NP_608457.1
49953	NP_652145.1
49952	NP_728438.2
2768875	NP_996529.1
318228	NP_728441.1
318252	NP_728443.1
318227	NP_728444.1
2768879	NP_728447.2
43981	NP_524668.2
5740386	NP_001104071.2
76382435	NP_001401063.1
76382436	NP_001401064.1
76382437	NP_001401065.1
76382438	NP_001401066.1
76382439	NP_001401067.1
76382440	NP_001401068.1
76382441	NP_001401069.1
76382442	NP_001401070.1
76382443	NP_001401071.1
76382444	NP_001401072.1
76382445	NP_001401073.1
76382446	NP_001401074.1
76382447	NP_001401075.1
76382448	NP_001401076.1
76382449	NP_001401077.1
76382450	NP_001401078.1
76382451	NP_001401079.1
76382452	NP_001401080.1
76382453	NP_001401081.1
5740411	NP_001104090.1
33128	NP_608458.1
33129	NP_608459.1
33130	NP_608460.1
33131	NP_608461.1
33132	NP_608462.1
33133	NP_608463.1
33134	NP_608464.1
33135	NP_608465.1
33136	NP_788948.1
33137	NP_788950.2
33141	NP_608469.1
33139	NP_523437.2
33140	NP_608468.1
33142	NP_608470.1
33143	NP_608471.1
33144	NP_728468.1
33147	NP_608475.1
33148	NP_523438.1
3355160	NP_001036303.2
5740122	NP_001097042.1
3355167	NP_001036309.1
3355162	NP_001036311.2
3355165	NP_001036313.1
3355164	NP_001036316.1
4379834	NP_001036318.2
3355171	NP_001036320.3
3355163	NP_001036321.2
3355158	NP_001036323.1
3354992	NP_001015260.3
3354990	NP_001015258.3
3354991	NP_001015256.2
3354988	NP_001015255.1
3354996	NP_001015254.1
3354995	NP_001163862.1
5740457	NP_001104470.1
5740147	NP_001104474.1
3354994	NP_001015241.3
5740592	NP_001104481.2
19893529	YP_009047266.1
19893533	YP_009047267.1
19893535	YP_009047268.1
19893538	YP_009047269.1
19893539	YP_009047270.1
19893540	YP_009047271.1
19893542	YP_009047272.1
19893549	YP_009047273.1
19893551	YP_009047274.1
19893552	YP_009047275.1
19893555	YP_009047276.1
19893556	YP_009047277.1
19893558	YP_009047278.1
5740113	NP_001104152.3
26067054	NP_001015499.4
26067055	NP_001104126.3
26067053	NP_001104482.3
3355181	NP_001015505.5
19988923	NP_001015363.3
3355180	NP_001015502.3
26067056	NP_001303588.1
8674077	NP_001303579.2
26067069	NP_001303590.1
26067070	NP_001303591.1
26067071	NP_001303592.1
26067041	NP_001303580.1
26067042	NP_001303581.1
26067043	NP_001303582.1
26067044	NP_001303583.1
26067046	NP_001303585.1
26067047	NP_001303586.1
26067048	NP_001303587.1
26067045	NP_001303584.1
3355173	NP_001015497.4
3355174	NP_001015498.5
26067057	NP_001303589.1
26067052	NP_001303492.1
26067051	NP_001303493.1
5740359	NP_001104460.2
3355109	NP_001104452.1
3355106	NP_001104459.2
3355107	NP_001015401.1
3355108	NP_001015402.3
3355072	NP_001015359.1
7354470	NP_001137538.2
3354921	NP_001015157.2
3354922	NP_001015164.3
40522	NP_649435.2
45845	NP_524845.2
40524	NP_649436.2
40526	NP_649437.2
40527	NP_649438.1
318776	NP_730784.1
40528	NP_649439.1
40529	NP_649440.3
40530	NP_524220.1
46008	NP_524865.2
40532	NP_649441.1
5740825	NP_001097671.1
40534	NP_649443.1
40535	NP_649444.1
40536	NP_649445.3
40537	NP_649446.1
318778	NP_730794.1
40538	NP_649447.5
40539	NP_001097672.1
64877	NP_525019.2
40540	NP_649449.1
40542	NP_649451.1
40541	NP_649450.3
40543	NP_649452.3
40544	NP_649453.1
40545	NP_649454.3
40546	NP_649455.1
40548	NP_730815.2
50160	NP_652325.2
40547	NP_649456.3
40549	NP_524221.1
40551	NP_649459.4
40552	NP_649460.3
40553	NP_649461.2
40554	NP_001189164.1
40555	NP_649462.1
4379842	NP_001036664.1
40556	NP_649463.2
40557	NP_649464.1
40558	NP_649465.6
40559	NP_649466.1
40560	NP_788574.3
318785	NP_730833.1
40562	NP_649469.2
318782	NP_730837.1
40563	NP_649470.2
40564	NP_649471.3
40565	NP_649472.1
40566	NP_649473.1
40567	NP_730841.2
326148	NP_649474.1
40568	NP_649475.3
40569	NP_649476.1
5740349	NP_001097681.2
5740837	NP_001097683.1
40574	NP_649481.2
318261	NP_788575.1
40575	NP_524223.2
40576	NP_649482.2
40578	NP_649484.3
40577	NP_649483.1
40579	NP_524224.2
40580	NP_524225.1
40581	NP_524226.1
40582	NP_649485.1
40583	NP_649488.2
3771851	NP_001027147.1
40587	NP_649489.1
40588	NP_524227.1
40589	NP_477433.2
40593	NP_649493.1
40590	NP_730869.1
14462434	NP_001262266.1
40594	NP_649494.1
40595	NP_649495.1
40596	NP_649496.3
40598	NP_477426.1
40599	NP_649498.1
40600	NP_649499.1
40602	NP_649501.1
40603	NP_649502.1
40604	NP_649503.1
40605	NP_524228.2
40606	NP_649504.1
40607	NP_524229.1
40608	NP_649505.1
